1.wav|poh-cin1 e=su tsy=we nyu=in1 tshe=zih
1211.wav|sau mau=deu zi=deu , non vah tsi geh mau=deu ze tsi hau vah
1212.wav|lah=sau=geh zi=deu non si1 lan=kuoe lan=khe=syu lah=lah baon=pi
1213.wav|geh mau=deu sau=hau 'leh i gheu , non geh lan=khe=syu vah zian lan=syu ih=yan , non dih geh 'ne mau=deu tsih=lah geh lan=syu li sian1
1214.wav|zoe gheu 'ne yi 'liau chi=le
1215.wav|lih=ji1 'leh i gheu tse-chi tsau1 , non geh mau=deu tsau1=tsheh le ziu lau=tshin1=saon
1216.wav|ngu geh zy geh zon sa li faon=ghoh teh=le , ngu nyoe=le lah=ve ti li tsu-ku
1217.wav|in1=we a1-'la ve=ti li khen=din zy iau1-kaon ma=sian1 geh , non lah=lah=waon geh mau=deu nyin-ka1 khah=wu sa=nyin iau1=chih a
1218.wav|toe1=tsheh-chi nyin-ka1 the=the tae ghe-le vah jih lah , non-kaon te=vah
1219.wav|su=i cian=nyi , yi a1-'la geh-zen-kuaon1 le=sau mau=deu zi=deu ih=kuoe lan=khe=syu pa=hau lah=he
122.wav|shi , huoe=shi nyi tau nga=deu chi bau=bau liau-cia liau-cia , tsy=sau ngu iau1 shiau=teh geh sin-sih vah
1220.wav|lan=hau , in1=we lan=syu vah hau=chih , lan=syu chih lah , in1=we non ve-ih du-bi zah nyin-ka1 iau1=le zin=zah=non lah
1221.wav|su=i pa lan=khe=syu tsaon=hau , ne=meh mau=deu=tsy
1222.wav|toe1=ben tsheh=le mo-zaon geh tau lah geh lan=khe=syu li sian1
1223.wav|zoe gheu 'ne yi 'liau chi=le geh mau=deu ziu pih-loh-san1-tshin1 , non mae ciau sy=sy=khoe1
1224.wav|ngu , geh dau=li , ngu tson=tsau1 mau=deu tson=kue tson=kue lon=vah=hau
1225.wav|keh=meh yi=le ma tson=kue lon=ti su=tshe , non vah=cian , 'ng , 'ng , su=tshe ma
1226.wav|cian ne=thin ti=keh thi1=nyih 'leh , geh tshe-zan li sian1=geh tshe , bin lian=sin1 cian
1227.wav|tsyu-pa1 ghe tiau lah , vah shiau=teh ma sa tshe hau
1228.wav|yi=le thi1=lan ma , kaon-chi-le loh-yih tshe loh-yih tshe , tshin1=tshe lau-hau-gheh , keh=meh , ziu=zy
1229.wav|yi=le ma , tshin1=tshe i=cin=ku zy=lah , vah hau=chih lah
123.wav|iau1 ken1 tih zaon geh zo-we geh
1230.wav|keh=meh ngu tsoe=men ma tseh1 thi1=tsin1 da-bah=tshe , thi1=tsin1 da-bah=tshe mae=tshoe geh
1231.wav|'ng , sau=geh zen-kuaon1 nyi , 'ng , zian koh=tson=koh=yan su=geh meh-zy
1232.wav|su=zeh-cin a , ne=meh heh=moh-r a
1233.wav|pa=ti fe-ga , pa=ti deu=vu=ji1 sau=sau
1234.wav|keh=meh su=geh , 'ne ziu pa=ti geh nga=deu yi=le vah zy
1235.wav|tshau1=zy li sian1=yeu tih tseh1 koe1=geh shian1=ku , ngu , vah zy , so1-'la shian1=ku
1236.wav|ghe-yeu tih mu=ku pa=ti tshau=su , keh=meh su=geh tson=kue vah da hau=chih
1237.wav|su=i a1-'la oh=li sian1 tsoe=men bau tau di=ih zeh-phin saon1=ti ma=bin ho tsy tsian=yeu
1238.wav|geh ho tsy tsian=yeu non-kaon yi ciu ma , we-khu=i , nye=ciu khue yan=di ih=bin
1239.wav|geh tau , tau=zaon-chi te=vah , ciau zaon-chi te=vah , pih=cin lian=yan ia ,
124.wav|keh=meh ziu-chi thin thin
1240.wav|geh meh-zy zy me-hau chih-gheh , in1=we su=geh=non vah pa=ti huen geh
1241.wav|non-kaon 'leh te-gheh , non de=ka gho-chi lah , ho=tsy tsian=yeu nye=ci=khue ih=cin1 , non tau gho-chi 'leh mi-dau keh diau-tsheh le
1242.wav|nyin-ka1 zy-kaon diau-liau diau-liau , zen=le diau-liau
1243.wav|non sau=geh geh=tson meh-zy ze ka-gheh , tse kaon-non geh=tson diau-liau , non pa=geh zen-kuaon1 ze=lau yeu-kaon-ciu geh
1244.wav|geh=tson zen-kuaon1 le ve=ti li tsu-ku zen-kuaon1 , geh-zen-kuaon1 a1-'la geh ve=ti sy-vu ih=thaon1 chi
1245.wav|yi geh ba=kueh tsian=geh zen-kuaon1 , yi ghe lau yeu-kaon-ciu geh , de=bah si1=pa , de=waon=si1 pa
1246.wav|yi pau1=kuah yi , geh tseh1 tshe iau1 tsheh=lu=geh zen-kuaon1
1247.wav|yi in=ke si1=pa vi-tsin1 si1=pa=ci tsin1
1248.wav|ngu ken1 yi kaon-non geh yeu-kaon-ciu vah , yi cian geh yeu-kaon-ciu , geh zy-ku mi-dau te=vah , ken1 nyin-ka1 sau tshe yi ghe-zy tson ghoh-ven
1249.wav|vah zy-kaon 'me-ku nyin ze nen-keu sau=hau , non-sen1 geh=pi zoh=geh , da-cia1 ze-we tih lon-ku
125.wav|yi=thin thin-gho-le nyi , ze=iau1 ih pah-ve tan=ti geh , keh=meh ngu chi-sian , ngu sen1=pi ziu=zy yeu tih ih pah-ve , ngu zy yeu vah , zy yeu-ku
1250.wav|da-cia1 ze-we tih sau=geh te=vah , non ih=din=iau1 sau tsheh-ku seh=shian1-vi le , geh ziu=zy ku-yeu ghoh-ven lah
1251.wav|nyin-ka1 we=sa dau=li cian geh-gheh da-tshe sy-vu , ih=cih da-tshe sy-vu , nyi-cih da-tshe sy-vu
1252.wav|chiu-bih ziu=zy geh-nen-ka le-ku
1253.wav|te-gheh te-gheh , keh=meh nyin-ka1 cian huen=tshe lau hau=sau geh
1254.wav|nyoh tson=kue hau chih-gheh , ng=tson kue-we chih-gheh , a zy , ci=lau a zy tson=kue hau=chih
1255.wav|non su=tshe iau1=sau tsheh=le sau=tsheh le=yeu mi-dau , iau1 pih-loh-san1-tshin1
1256.wav|tsen1-ku lau=vah yon-i geh , keh=meh yi la ih=zeh cian ku-ku ci=kah ah=lah
1257.wav|ci ma zy fah=geh , ah=tsy nyi , 'ng , zy zy zy geh
1258.wav|ciau=sa , tshin1=lian=geh , su=i chih ah=tsy nyin pi-ciau tu1
1259.wav|de=zy ah=tsy thi1=nyih mae ne=chih geh , non=iau1 meh chih khau ah
126.wav|de=zy yeu tih ih pah-ve ngu vah khu-nen tse tsin-chi 'leh
1260.wav|e , tsen1-ku , cian ne=thin non yi le ma khau ah iau1-meh soh=sin tau
1261.wav|nau , nau geh=tson pi-ciau geh tseh=lian=pi ciau hau-ku ti-cia1 chi chi-ma
1262.wav|non cia-sy ma geh-gheh tseh=lian=pi ciau-tsha1 ti=geh geh=tson ah=tsy
1263.wav|vah da=koe ma-gheh , te=vah , ci ma fe1=tsen1 thi1=lan sau ci-thaon , geh-gheh pi-ciau pi-ciau faon=bi
1264.wav|geh kaon-chi-le tson=kue ci=ci ma pi ah=tsy hau=zian min=chi shian=ti
1265.wav|de=zy min=min shi=geh kaon-chi-le geh ze=ze shiau-teh-gheh , 'ng , ci zy fah=geh
1266.wav|ah=tsy zy tshin1=lian=geh , non thin=tau=ku geh=tson kaon-fah vah
1267.wav|geh yeu-ku , de=zy nyi , we=sa dau=li geh ah saon=iau1 chih-gheh nyin=ghe lau=sau
1268.wav|ngu ghe=vah=da iau1=chih , ngu ih=zeh koe-ciah yeu=nge ah sin1=chi , ngu su=i cian
1269.wav|ngu kau1 a1-'la oh=li sian1=cian , non vah ih=thi1=tau-ue geh=tson ci-thaon ah=saon , yi zoh=nyih ghe-zy gau=geh ci-thaon
127.wav|non geh ih ciau pa ng-nyi le , se1=ka1 lian , geh ng-nyi sah yin=seh a , tse-kaon moh=zi , geh tseh1 yuih=zin
1270.wav|de=zy ngu cia-sy cian=lah=lah oh=li sau=tshe ngu ziu lian=yan , ngu we tih lon nge
1271.wav|deu=vu a , lon=nge nyoh=sy a , lon nge=zi tshe a , ten zen=kan1 , zi=tshe nyoh deu=vu kan1
1272.wav|te=vah , yeu-yeu nge=ngu , yeu tshin1=de chih chi=le , ngu koe-ciah ghe=mae saon=kheu geh
1273.wav|pi-zyu kaon-non lon tseh1 fe-ga de=saon a , ghe=mae saon=kheu geh
1274.wav|pi-zyu cian=lon tseh1 tso=tshe de=saon a , zian ngu kaon=kaon yon-gheh ton1-ko1 saon=a . pi-zyu kaon-non lon=nge shian1=ku a , deu=vu=ji1 sau=zen=kon1 geh=tson saon
1275.wav|ze=vah ih=din pi geh=tson ci-thaon ah=saon nge=ngu , su=i cian=ngu geh pi , lah=lah ngu geh kuoe=ti kau1=deu
1276.wav|ngu vah zy ih=din=iau1 , vah kua tshau ghe-hau , sau=saon ghe-hau
1277.wav|ngu hau=zian yon huen geh zy=mae sau-gheh , ngu yon=su ku-zy pi-ciau tu1
1278.wav|su=geh kau1=deu lah , ih-pe-sin lah=lah fe1-ghan-deu , huen geh kau1=deu ngu hau=zian ih-pe-sin ziu=non di=paon saon ziu=zy di=paon saon
1279.wav|ci-thaon ziu ci-thaon , non-kaon te=vah
128.wav|zau=zen kon1 'leh ciau1-kue
1280.wav|ngu , a1-'la a1-'la zy geh-nen-ka e , e iu1 yi la ze huoe=shi chih=huen geh
1281.wav|ban-zah ngu nyi huoe=shi chih=su geh , e iu1 tsen1-ku yeu-zen-kuaon1 lau thau-i , keh=meh yeu-zen-kuaon1 zeh=le meh=be fah chih lian thi1 huen geh
1282.wav|keh=meh nau zyu zyu zyu zyu=theh ma=ti ci a , ma=ti ah a , ih tsah1 keh=tsy me-hau geh
1283.wav|keh=tsy nyi=sau keh=tsy saon , yi la cian vah zy ih keh tin ciu ci ma , ne=meh tsoe=men ma tseh1 ma tseh1 keh=tsy saon
1284.wav|de keh=tsy saon=sau=fah ghe=mae yeu-kaon-ciu geh , ma-gheh di=faon iau1=ma lah=hau
1285.wav|cia-sy sau-shiu ma geh di=faon ma-gheh yeu=ti sau-shiu yeu=ti lian=yan ti , geh tseh1 keh=tsy mi-dau a , tson=kue lian=yan ti=geh
1286.wav|geh tseh1 keh=tsy te=vah ma-gheh di=faon lau yeu-kaon-ciu , ngu nyoe=le lah=lah zaon=pe1 zen-kuaon1 , a1-'la yeu-ku don=zy a yi cian
1287.wav|zon yi la nyu en1 yan tsheh le yi ziu ih=zeh zy ma geh nyin geh keh=tsy geh
1288.wav|yi cian geh keh=tsy lau=hau , ngu taon=zy zy vah sian1-sin , ngu sin1 ngu geh keh=tsy vah zy ze ih=yan a
1289.wav|non-kaon hau ziu hau , keh=meh gheu=deu yeu=thaon1 a1-'la ziu=cian ghoh-daon-li nyin te vah
129.wav|koh faon=mi geh sen1-tshe a , koh faon=mi geh cin=tsi a , ze pi-ciau ti1=zau geh , su=i lah geh=tson zin-huaon gho-deu kan1=vah khu-nen tsin-chi geh
1290.wav|ze ciau yi ma , geh ngu ghe=ziu sin1=shiuih le=zau , ngu=cian keh=meh hau=zian ngu iu1 non-we paon=ngu=ta lian tsah1 le
1291.wav|non shiau=teh vah , keh=meh gheu=deu ngu ziu ta we , ta we=le ma
1292.wav|in1=we geh-zen-kuaon1 zaon=pe1 zen-kuaon1 ma gha-ziu 'ne yi da hau=lon hau=ta we=le , ta we=le ta we=le sy tsah1 lah
1293.wav|ngu ziu poe theh lian tsah1 , ngu sian si1 'ne tseh1 sy=sy=khoe1 ngu , keh=meh ngu ziu
1294.wav|ngu ziu 'ne geh keh=tsy te ziu ten , pa=lah=lah lian=phi hu=the
1295.wav|e1=thi1 nyi lau=chiau=geh , tsen1=hau a1-'la a1-ku1 le , keh=meh gheu=deu=le yi
1296.wav|geh-zen-kuaon1 in1=we yi nyin tsen1=hau vah da seh=nyi ma , ngu ziu keh=meh ziu tsen1=hau le ngu ziu ten bah yi chih lah
1297.wav|ten bah yi chih lah , yi ken1 ngu cian a , yi cian ngu iu1 geh keh=tsy tih tsen1-ku zy ngu lau=tsau siau zen-kuaon1 geh mi-dau
1298.wav|ngu ciau1-kue nyi=su te=vah ghe-meh ven-tau geh mi-dau , ghe chih=tau ku geh mi-dau , yi pau1=kuah tau=yi le le
1299.wav|ih=zeh cian=ngu geh tseh1 keh=tsy ten lah hau , yi cian , keh=tsy ghe-hau , non kon1-fu ghe tau=we 'leh
13.wav|de=zy nyi , non-kaon geh=tson sin-thoh a
130.wav|siau=sin1 ghe-zy tsoe hau-ku
1300.wav|de=zy nyi , yi=le ngu in1=we vah tsu-liau , ngu gha vah hau=i-sy1 ciau yi ma-liau kah
1301.wav|yi ih=zeh paon=ngu=cian , ngu kaon-non yi=le tse iau1 geh tseh1 keh=tsy i=cin meh-liau , in1=we ngu i cin=vah=chi zaon=pe1 'leh 'la
1302.wav|the-shiu1 we=le shiu1-sih lah ngu
1303.wav|su=i cian de=zy ngu nyi ngu sian yi ci=zoe cia iau1=chih geh keh=tsy , ngu ziu ken1 a1-'la e1 mi=tih geh=tson tshe-zan li chi-ma lah
1304.wav|ghe=tsau geh faon=seh faon=fah sau=lah , de=zy yi ziu cian hau=zian meh=yeu siau=zy=gheu geh mi-dau
1305.wav|meh=siau zen-kuaon1 geh mi-dau , yi cian ngu chih=tau yi=le ziu=zy non zaon=thaon1 tseh1 keh=tsy hau
1306.wav|e , geh ngu ghe=vah shiau=teh na-nen , tau=ti zy yi keh=tsy hau , ghe-zy ngu geh sau=fah kau1=deu ven=di
1307.wav|m-meh , non thin=ngu=cian ngu , sau=fah te=vah khen=din zy ih-yan-gheh
1308.wav|yi=le=geh keh=tsy tseh=lian yeu=ti ven=di , yeu=tson nyin
1309.wav|yeu=tson tsoe=men chih chih zy liau geh , ngu wa-nyi , zy=liau zaon=deu yeu=ti yeu=ti chiu-bih
131.wav|waon 'lau-sy non-kaon te=vah
1310.wav|keh=meh chih-gheh zaon=deu , keh=meh geh keh=tsy , nau koh=tson sau=fah
1311.wav|keh=meh yeu=cian , ghe kaon-kaon kaon-kaon su=tshe , keh=meh su=tshe nyi=yi le mi=shi pi-ciau tu1 , a zy-a !
1312.wav|geh , ghe-yeu ma ton1-ko1 , ghe-yeu nyi noe-ko1
1313.wav|e1 , noe-ko1 zeh tsi laon te vah , ma=we le=te vah , geh-gheh tsen1=tsen1 yi
1314.wav|noe-ko1 ghe=mae hau=chih , a1-'la lau=tsau siau zen-kuaon1 chih noe-ko1 mi=keh-tah , yi=le geh=tson zy vah chih
1315.wav|geh ma tau hau ngu fen=geh noe noe-ko1 a , ma we=le tsen1=tsen1 yi a , me-hau chih-gheh
1316.wav|yeu-zen-kuaon1 nyi si1 bah yi sau tsen1=tsen1 zoh , zoe=gheu=tse pa=lah=thih ku=tsy li sian1 tshau=tshau
1317.wav|sau-shiu tau ih=ti=ti tsian=yeu , ghe=mae hau=chih e ! noe-ko1 sau=ku vah
1318.wav|ngu noe-ko1 hau=zian vah du-chih , de=zy ngu yeu thaon1 tsheh-chi nyin-ka1 lon lah tseh1 noe-ko1 sy=bah ngu chih lau hau=chih
1319.wav|yi zy bau=tsy kau1=deu bau tsheh le-ku , nyin-ka1 tshin1=tshau ih pi=deu
132.wav|ngu fi1=zan don=i non geh-gheh kuoe=ti
1320.wav|yi geh noe-ko1 vah zy waon geh , zy tshin1 noe-ko1 nga-ka1 bi=vah lon theh=geh
1321.wav|yi geh noe-ko1 te=vah , chih=zaon chi te vah lau=tshoe geh , pa nge=nge tshon=shian1 , e1 , yi vah zy di geh
1322.wav|yi zy ghe geh , ngu=cian iu1 , non geh tseh1 noe-ko1 tau=mae sau=tsheh geh syu=bin le 'leh ngu
1323.wav|yi cian e , ngu cian=ngu=zy zon-le vah chih noe-ko1 geh nyin , ghe-we chi kaon-non geh tseh1 noe-ko1 hau
1324.wav|seh-min non geh tseh1 noe-ko1 i=cin=sau tau=we lah , vah tshu=geh
1325.wav|gheu=deu yi ziu cian , non=iau1 meh zian=non hau=yan , 'ng , ciau=sa 'ne ih tsah1 'ne ih tsah1 we-chi
1326.wav|ngu kaon-non bah ngu , ngu vah iau1 , ngu 'ne=we-chi ngu=vah=we tih=sau , sau=vah=tsheh geh mi-dau , ziu=zy vah hau=chih
1327.wav|ngu kaon-non ziu ten-yu laon-fi lah=ih tsah1 noe-ko1 , non-kaon te=vah
1328.wav|su=i cian=sau tsen1-ku nyin-ka1 cian ghe-zy ih=men , ji-zeh ngu , phen-diau phen-diau
1329.wav|su=i tsen1=zian non kaon=kaon kaon-gheh , ih=cih ngu , nyi-cih ngu , se1=cih ngu
133.wav|li=ze faon=mi nyi
1330.wav|nyin-ka1 kueh=tsi ve=ti geh geh zyu=sy kau1=non oh=li sian1 nyin zih=te=vah hau-pi geh
1331.wav|geh ze=zy geh ze=zy ji-zeh , yeu=ti kaon-fah geh
1332.wav|su=i nyin-ka1 cian , a1-'la bin=zy=zen-kuaon1 yi=le thi1=nyih hau=zian meh=sa , thi1=lan theh=bih zy
1333.wav|tau , tau-liau ku=nyi lah oh=li sian1=ih tsah1 , e , geh ih tsah1 khau=fu
1334.wav|ih=din=iau1 ih=din=iau1 yeu tih cian te-gheh , ih=din=iau1 zaon zaon de=mi geh
1335.wav|ih=din=iau1 'ne-tsheh le-ku , non=yeu tih huen , geh-gheh huen=tshe , keh=meh su=tshe le tseh1 khau=fu
1336.wav|sa=geh sy=shi khau=fu , li sian1 pa ciau1-kue geh , sa=geh ton1=sen a
1337.wav|heh=moh-r a , mi cin1 a , e1 yeu=tson nyin ghe=pa=ti waon=deu nga
1338.wav|'na=vah shiau=teh pa=vah , de ngu fah-ciah theh u=su lah , ngu ziu meh pa
1339.wav|de khau=fu yi la cian , sau kaon-kaon fah=ghe lau tu1-ku , vah de iau1 yeu tu1 , iau1=yeu li tso
134.wav|zeh=tsi zaon a1-'la si1 nyi=ci da=geh nyi , chih-liau ciau1-kue chiu
1340.wav|ghe=ghe sa=geh meh , iau1 nyah lah=koe1 , ngu=ngu khau=fu tsoe=men sau=sau=vah hau , de a1-'la oh=li sian1=nyin=sau khau=fu sau khau=fu sau=lah lau=hau
1341.wav|iau1 si1 bah yi , bah yi iau1  koe1
1342.wav|keh=meh syu=fen1 meh=lah tse-chi tso , sau=tsheh le zy=mae hau=chih , ziu yeu iau1=lau cih-kuen geh , ih tsah1 khau=fu
1343.wav|te-gheh , geh sau khau=fu non zyu=ku zy yeu li vah tso , in1=we geh khau=fu vah hau=chih
1344.wav|yi yeu li tso ku-ku khau=fu geh mi-dau nyi , ziu=zy lian=yan , shian1=phen=phen geh
1345.wav|shian1=phen=phen geh , yi tsyu hau lah tsyu theh lah i gheu tse tso=tsheh le kau1=non zeh=tsih geh-nen-ka sau
1346.wav|non nge ngu=non cia-sy cian=yeu=vah=tso ku=sau tsin-chi , ziu syu boe=chi
1347.wav|a1-'la kaon-chi-le syu=boe=chi , ziu=zy geh mi-dau sau=vah tsin-chi geh , de=zy non yeu li tso ku-liau i gheu
1348.wav|yi bah li sian1 tseh1 syu=fen1 ze=tso theh=lah , zoe=gheu=non geh diau-liau ka1-tsin-chi , heh=moh-r a cin1=tsen=tshe a
1349.wav|yi geh koh=tson geh mi-dau ziu ze yon=yon tsin-chi 'leh
135.wav|e , vu-len , vu-len zy
1350.wav|tsoe , tsoe=tau geh khau=fu li sian1-chi lah , a1-'la kaon-chi-le zy chih=tsin chi chih=tsin chi lah
1351.wav|su=i kaon-non geh tseh1 khau=fu ziu=chih tsheh=le , non-kaon 'na oh=li sian1=sau=geh , yi geh tseh1 khau=fu chih tsheh le ziu=zy mi-dau hau
1352.wav|'ng , su=i yi=le sau=tshe ngu , tsen1-ku , non he ngu sau=tshe , ngu ma tshe ngu ghe=vah=iau1
1353.wav|ngu iu1 , koe-ciah lau=ve geh , su=i yeu-zen-kuaon1 te=vah e iu1 huen=tshe
1354.wav|huen huen huen=tshe yeu-zen-kuaon1 vah khau=liu , nyan yi 'la-chi khau=liu , ngu ziu zy-cia1 lon=ti , lon=ti su=tshe , faon=bi ti
1355.wav|keh=meh ziu , tse-kaon yi=le thi1 yeu lau=nyih=geh , e iu1 tson=kue chih lah tshin1=de ti=hau
1356.wav|yeu=nyi keh-tah geh meh-zy te=vah , tsen1-ku chih ghe chih vah tsin-chi
1357.wav|e , non vah=cian a ! non geh-gheh sy=sy=khoe1
1358.wav|non , ngu lau=tsau ih=zeh zy sau=geh , ngu zy-kaon huen huen geh saon=ngu=vah da=khau liu geh
1359.wav|non vah sian1-sin , non men-tsau1 chi-ma ng-koh ghan=li waon=deu nga ma poe=cin1
136.wav|'ng , sah=geh , geh ciau-ku , ma geh-gheh-zy , ci1=cin1 gha-hau
1360.wav|lon-ku poe=khue geh deu=vu , deu=vu waon=deu nga saon=sau tsheh le-we lau=si=geh
1361.wav|e1 , yi lau si , nga-ka1 mae gho-ve geh , ngu ghe=mae huoe=shi geh geh tseh1 saon=geh
1362.wav|ziu=cian lau=tsau nyi , ngu ziu=cian nga-tshy hau-ku zen-kuaon1 nyi , ziu kaon-zy
1363.wav|ih=zeh sau=geh , a1-'la oh=li sian1 gha cian=mae hau=chih
1364.wav|in1=we waon=deu nga ghe-zy pi ciau=ngan geh ma ,  tshah  tshah te vah
1365.wav|kah=leh cian , yi=le=ngu=sau geh tseh1=saon nyi zy=mae , ziu=zy cian=mae sau=lah 'leh
1366.wav|non geh-gheh zyu sy yi , taon=zoe yi lau yeu-kaon-ciu
1367.wav|yi meh=kaon-ciu , su=i na-nen hau=bin ih=cih zyu=sy nyi-cih zyu=sy nyi , su=i cian=lah=lah ciau1-kue siau=tshe kau1=deu
1368.wav|geh-zen-kuaon1 ngu lau=tsau lah=ve ti li tsu-ku zen-kuaon1 , ziu ze=khoe1 geh-gheh zyu=sy fe1=tsheh le
1369.wav|non geh , yi zian tson1 laon shian shiu1-sih lah=i gheu meh=zy=thi
137.wav|ma geh-gheh ziu=zy cian , li=ze=tshe=phin gha-hau
1370.wav|yeu-zen-kuaon1 non khoe1=khoe1 nyin-ka1 hau=zian nge=bi kheh=zoe , ngu cian=e1 , siau-hu=tsy non lah=he tsu=sa sian sa sin1=zy
1371.wav|yi tson=kue lah=sian fe1 geh tshe ho1=deu , na-nen tah=phe na-nen tah=phe
1372.wav|yi in1=we non , geh tseh1=ti li sian1 lau=zy geh lian tsah1 tshe , nyin-ka1 khah=wu ziu ze bau=theh lah
1373.wav|non 'me=thi1 yeu tih sin1-gheh ho1=deu tsheh=le , 'me=thi1 yeu tih sin1-gheh seh=yan tsheh=le
1374.wav|nyin-ka1 ziu ciah-teh lau=yeu tih sin1=si koe , non geh ve ti=geh san1-i ziu ih=zeh lau=hau , hu=waon geh=non shiau=teh vah
1375.wav|zy-ku zy-ku , ne=meh nau yi=le thi1=cia=nyih nyi
1376.wav|ngu ih=zeh sian=chih geh geh tseh1 siau=tshe , ziu=zy waon=zoe
1377.wav|keh=meh , 'ng , cia-sy khau=ciu ti=ma=zoe be ,
1378.wav|ih-pe-sin ma zoe=sy , de=sau zoe=sy ghe=mae ne sau=geh
1379.wav|geh=ci ciau=sa , sau=lah=vah hau=te vah , yi la cian , ngu ziu ciah-teh sau=lah=vah hau , te=vah
138.wav|ih=din=iau1 siau=sin1
1380.wav|tsoe=men zy lau sin1=chi geh , lau ne=chih geh , keh=meh
1381.wav|'ng , ngu khoe1 zaon=thaon1 ngu ken1 yi la ve ti li sian1 ghoh geh , chi-ma sa=geh tshon cian1
1382.wav|zi=bu sau=hau tshau hau
1383.wav|ne=meh san1=tsheu1 tau=hau , ho=tsy tsian=yeu tau=hau , tau gheu=deu te=vah , tsoe gheu ih=dau yi la cian yeu yi
1384.wav|zon=sin1 chi tseh1 yeu=ku , yeu tse tsoh=liau pa tsin-chi , yeu=yeu ku tse=chi chi
1385.wav|yeu tse ciau lah geh zoe=sy zaon=deu
1386.wav|keh=meh zy-kaon tsen1=tson1 ve=ti geh tshau=fah , ne=meh 'ne geh=zoe gheu wu=tsiau1=fen phen zaon-chi
1387.wav|zy vah zy geh-nen-ka geh sau=fah , oe=tsau oe=tsau ve=ti geh sau=fah
1388.wav|te-gheh , ne=meh ngu geh-zen-kuaon1 lau=tsau=zen-kuaon1 ghe=tsen1=ku , khoe1 yi la tsen1 ku ih tsah1 , nau
1389.wav|ziu cian=yi le tshau1=zy nyi , li=deu ih tsah1 ih tsah1 bo1=sa1 yeu-ng , bo1=sa1 geh ih tsah1 ng , yi zy ciau sa=geh
139.wav|sah=geh sy1=mu ci1=cin1 kah
1390.wav|m-meh kueh deu-gheh , geh-zen-kuaon1 ngu=cian , gheu=deu yi la ken1 ngu kaon-chi-le
1391.wav|in1=we a1-'la nyi=tsy geh-zen-kuaon1 vah zy-kaon yi ng-ho ha vah chih-gheh ma
1392.wav|keh=meh yi geh zy m-meh kueh deu-gheh , ngu ziu we=le 'ne yi geh-nen-ka tau1 te vah , ih=phi=phi ih=phi=phi geh-nen-ka tshih gho=le
1393.wav|tshih gho=le zoe=gheu=te vah , ziu pa=nge cian1=pa=nge de=tshin1 , 'ng
1394.wav|yi-vi tsin1=yi , diau-liau ze pa hau , geh yan nyah=ih=nyah tsian=lah=he , tsian=lah=he tau yi
1395.wav|tau yi vah zy iau1 tsen1 geh zi=deu ma , non ziu te vah tse phau1 po siau iu=iu geh fen=sy
1396.wav|vah tu1 ngu , ih=nge=nge fen=sy , 'ne geh fen=sy=sa lah gho-deu , zoe=gheu='ne geh-gheh
1397.wav|'ne geh geh ziu=cian ng-phi a , ih=phi=phi ih=phi=phi geh-nen-ka phu=lah kau1=deu , phu=lah kau1=deu
1398.wav|ne=meh le geh tsen1=geh zi=deu nyi , ziu geh tsen1=geh zi=deu vah
1399.wav|'ne=geh , 'ne geh da-soe , tah , tse tse tse tse hau 'leh i gheu
14.wav|geh
140.wav|kon1=mu ci1=cin1 kah
1400.wav|tshon tah tah tah tse hau 'leh i gheu , ne=meh ih=poe te=vah , phah 'leh yeu li tsi1=tsi1
1401.wav|ne=meh lin=nga ih=poe nyi ziu=cian , lin=nga ih=poe nyi ziu cian=vah=tsen1
1402.wav|ne=meh ten yi tsen1 hau i gheu , 'ne geh meh-zy ze=sah zaon-chi , vah zy geh yeu=vah zy tsi1 hau geh yeu ma
1403.wav|ih=poe zy ze tsi1 hau-ku da-soe , tshon cian1 , ih=poe nyi zy-kaon tse hau-ku
1404.wav|ziu 'ne geh yeu te vah , ziu the kau1=deu sa zaon-chi , nyin-ka1 kaon-gheh , cin1=sy nyin=sy non chih chih khoe1=khoe1 geh tseh1=ng mi-dau lau=hau
1405.wav|ngu , non-kaon chi bo1=sa1 , bo1=sa1 ngu tau ih=zeh chih-gheh
1406.wav|geh bo1=sa1 ng , ngu pho yeu , keh=meh bo1=sa1 ng=vah zy lau tshin1=de geh ma , geh tsen1=tsheh le=zy , ngu ziu
1407.wav|iau1 pa sa tsen1=tsen1 ng=geh zy yeu , 'ng , zy=ng
1408.wav|geh lu=zoe gheu tse pa=ti tshon cian1 , ngu iu1 fah-ciah tsen=tsheh le-we mae hau=chih , ngu tau meh khau=liu tau yeu ciau zaon-chi
1409.wav|in1=we ngu pho yeu ma . keh=meh non-kaon geh tseh1 yeu ciau zaon-chi pi-ciau hau=chih
141.wav|ih pah-ve kah ngu kau=su non vah zy a1-'la tsu-ku
1410.wav|ngu mae ciau we-chi , ngu ghe=chi sy=sy=khoe1 , geh tseh1 geh tseh1=ng a sau=sau khoe1
1411.wav|yi , vah zy te-te geh tseh1=ng hau=chih , yi nga-ka1 gho deu-gheh fen=sy ghe=lau hau=chih
1412.wav|lau=nge=ngu , yi geh ng te vah chih=zaon chi-ziu cian lau=nen geh , zian deu=vu ih-yan-gheh
1413.wav|yi lau=nen , yi we=sa dau cin1 tshu nyin tshu , yi ih sy te vah ziu zian tsi1 ku lah
1414.wav|e tseh1 zy=meh ziu kaon-zy tse hau-ku
